HIV : Validation Results
=========================================

err = 657, warn = 641, info = 2287
$--
Generated $--. FHIR version $-- for smart.who.int.hiv#$-- (canonical = http://smart.who.int/hiv)
 Build Errors : 56 / 4 / 0
 /github/workspace/fsh-generated/resources/ActivityDefinition-HIVB9DTScheduleFollowUp : 0 / 0 / 1
 /github/workspace/fsh-generated/resources/Library-HIVIND54Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND55Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND56Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND57Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND58Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND59Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND5Logic : 5 / 148 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND60Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND61Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND62Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND63Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND64Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND65Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND66Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND67Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND68Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND69Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND6Logic : 5 / 148 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND70Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND71Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND72Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND73Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND74Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND75Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND76Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND77Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND78Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND79Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND7Logic : 5 / 149 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND80Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND81Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND82Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND83Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND84Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND85Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND86Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND87Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND88Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND89Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND8Logic : 5 / 148 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND90Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND91Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND92Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND93Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND94Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND95Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND96Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIND9Logic : 6 / 145 / 11
 /github/workspace/fsh-generated/resources/Library-HIVIndicatorElements : 14 / 98 / 11
 /github/workspace/fsh-generated/resources/Library-WHOCommon : 0 / 35 / 11
 /github/workspace/fsh-generated/resources/Library-WHOConcepts : 1 / 0 / 11
 /github/workspace/fsh-generated/resources/Library-WHOElements : 0 / 3 / 11
 /github/workspace/fsh-generated/resources/Library-WHOEncounterElements : 2 / 3 / 11
 /github/workspace/fsh-generated/resources/Measure-HIVIND11 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND12 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND13 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND14 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND15 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND16 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND18 : 1 / 10 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND19 : 0 / 10 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND2 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND20 : 0 / 10 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND21 : 0 / 10 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND22 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND24 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND25 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND27 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND28 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND29 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND3 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND30 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND31 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND32 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND33 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND34 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND35 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND37 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND38 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND39 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND4 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND40 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND41 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND42 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND43 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND44 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND45 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND46 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND47 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND48 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND49 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND5 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND50 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND51 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND52 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND53 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND54 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND55 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND56 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND57 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND58 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND59 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND6 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND60 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND61 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND62 : 0 / 2 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND63 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND64 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND65 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND66 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND67 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND68 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND69 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND7 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND70 : 0 / 1 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND71 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND72 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND73 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND74 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND75 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND76 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND77 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND78 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND79 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND8 : 0 / 8 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND80 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND81 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND82 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND83 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND84 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND85 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND86 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND87 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND88 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND89 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND9 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND90 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND91 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND92 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND93 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND94 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND95 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/Measure-HIVIND96 : 0 / 0 / 9
 /github/workspace/fsh-generated/resources/PlanDefinition-HIVB9DT : 0 / 11 / 8
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.A2GatherClientDetails : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.A5CreateNewClientRecord : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.A6.1ReviewSociodemographicDataWithClient : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B18ProvideVoluntaryPartnerAndFamilyServices : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B1DetermineReasonForVisit : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B20ScheduleRetest : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B21OfferPreventionOptions : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B23OfferSexualAndReproductiveHealthServices : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B6CaptureOrUpdateClientHistory : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B7TestForHivUsingTestingAlgorithm : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B8ProvidePostTestCounselling : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.B9DetermineRecommendedServices : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C10CounselOnRiskAndPrevention : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C17DetermineRecommendedTests : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C1DetermineReasonForVisit : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C21Diagnostics : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C23PrescribeOrAdministerPrepOrPep : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C24ScheduleFollowUp : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C3CaptureOrUpdateClientHistory : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C6PostTestPackageOfServices : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.C8SuitableForPrepOrPep : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D10CounselReturningClient : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D12DetermineRecommendedScreeningsAndTests : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D14PreventScreenAndManageComorbiditiesAndCoinfections : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D15DetermineClinicalStageOfHiv : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D16PerformOtherScreenings : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D17CheckForSignsOfTreatmentFailure : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D19AssessForVaccinePreventableDiseases : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D1DetermineReasonForVisit : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D20Diagnostics : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D21DetermineRegimenAndTreatmentOptions : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D23Prescribe : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D24Counsel : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D25OfferVoluntaryPartnerAndFamilyServices : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D26OfferSexualAndReproductiveHealthServices : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D28OfferOtherServices : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D29ScheduleFollowUp : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D2TakeVitalSigns : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D3CheckForSignsOfSeriousIllness : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D4ScreenForTb : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.D8CaptureOrUpdateClientHistory : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.E1CaptureOrUpdateMotherSHistory : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.E4TestMotherForHivUsingTestingAlgorithm : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.F12Prescribe : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.F16ImmediatelyStartInfantOnArt : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.F20RecordInfantSChildSFinalHivDiagnosis : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.F2TakeVitalSigns : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.F3CaptureOrUpdateInfantSChildSHistory : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.F6CheckWhetherInfantChildHadHivExposure : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.F8TestInfantChildForHivUsingTestingAlgorithm : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.H1IdentifyClientForFollowUp : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.H2AttemptToLocateClient : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.H3RecordOutreachAndResult : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.HFollowingUpAndContactingClients : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.I1EmergencyReferral : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Questionnaire-HIV.I6ProvideInformationToReferralFacility : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/Requirements-HIV.A.Registration : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/Requirements-HIV.B.HIVtestingservices : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/Requirements-HIV.C.PrEPvisit : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/Requirements-HIV.D.Careandtreatmentclinicalvisit : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/Requirements-HIV.G.Diagnostics : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/Requirements-HIV.H.Followingupandcontactingclients : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/Requirements-HIV.I.Referral : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/Requirements-HIV.J.Aggregatereportinganddatause : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/Requirements-HIVNonFunctionalRequirements : 0 / 0 / 2
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVARegistration : 0 / 0 / 66
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVBHTSvisit : 0 / 0 / 250
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVCPrEPvisit : 0 / 0 / 134
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVConfiguration : 0 / 0 / 46
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVDCareTreatment : 0 / 0 / 650
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVDHIVTB : 0 / 0 / 82
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVEPMTCT : 0 / 0 / 270
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVGDiagnostics : 0 / 0 / 86
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVHFollowup : 0 / 0 / 66
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVIReferral : 0 / 0 / 30
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVPrevention : 0 / 0 / 44
 /github/workspace/fsh-generated/resources/StructureDefinition-HIVSurveillance : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.A.DE13 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.A.DE18 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.A.DE25 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.A.DE30 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.A.DE43 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.A.DE46 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.A.DE5 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE1 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE102 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE106 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE111 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE115 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE120 : 1 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE121 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE132 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE136 : 0 / 0 / 6
 /github/workspace/fsh-generated/resources/ValueSet-HIV.B.DE142 : 0 / 0 / 6
